"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NJE1HHHB","推荐文档","Next-Generation Wireless Network Bandwidth and Capacity Enabled by Heterogeneous and Distributed Networks White Paper","http://cache.freescale.com/files/32bit/doc/white_paper/QORIQQONVERGEWP.pdf?fpsp=1&WT_TYPE=White Papers&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NJE1HHHB","推荐文档","QorIQ Qonverge BSC9131 and BSC9132 System on Chip Devices For Intelligent Industrial Nodes - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/BSC913xNW.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NJE1HHHB","推荐文档","QorIQ Qonverge BSC9131 for Femtocell Base Station Solutions - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/QORIQPSC9131FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NJN1HHHB","推荐文档","Next-Generation Wireless Network Bandwidth and Capacity Enabled by Heterogeneous and Distributed Networks White Paper","http://cache.freescale.com/files/32bit/doc/white_paper/QORIQQONVERGEWP.pdf?fpsp=1&WT_TYPE=White Papers&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NJN1HHHB","推荐文档","QorIQ Qonverge BSC9131 and BSC9132 System on Chip Devices For Intelligent Industrial Nodes - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/BSC913xNW.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NJN1HHHB","推荐文档","QorIQ Qonverge BSC9131 for Femtocell Base Station Solutions - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/QORIQPSC9131FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NLE1HHHB","推荐文档","Next-Generation Wireless Network Bandwidth and Capacity Enabled by Heterogeneous and Distributed Networks White Paper","http://cache.freescale.com/files/32bit/doc/white_paper/QORIQQONVERGEWP.pdf?fpsp=1&WT_TYPE=White Papers&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NLE1HHHB","推荐文档","QorIQ Qonverge BSC9131 and BSC9132 System on Chip Devices For Intelligent Industrial Nodes - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/BSC913xNW.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NLE1HHHB","推荐文档","QorIQ Qonverge BSC9131 for Femtocell Base Station Solutions - Fact Sheet","http://cache.freescale.com/files/32bit/doc/fact_sheet/QORIQPSC9131FS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---QorIQ Qonverge平台：基带处理器","BSC9131","BSC9131NLN1HHHB","推荐文档","Next-Generation Wireless Network Bandwidth and Capacity Enabled by Heterogeneous and Distributed Networks White Paper","http://cache.freescale.com/files/32bit/doc/white_paper/QORIQQONVERGEWP.pdf?fpsp=1&WT_TYPE=White Papers&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
